taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:1587900	NCBI:txid2996384	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1587902	NCBI:txid2056176	To GenBank (4 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1587980	NCBI:txid1239966	To GenBank (9 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588058	NCBI:txid2996386	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1588060	NCBI:txid2996387	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1588061	NCBI:txid2996388	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1588063	NCBI:txid2996441	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588065	NCBI:txid1593380	To GenBank (17 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588067	NCBI:txid1295089	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588070	NCBI:txid2996440	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588073	NCBI:txid2912674	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588083	NCBI:txid2486932	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588084	NCBI:txid2790913	To GenBank (5 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588087	NCBI:txid2912671	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588088	NCBI:txid2912672	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588090	NCBI:txid2912673	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1588093	NCBI:txid1295090	To GenBank (5 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1589865	NCBI:txid2874122	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1589974	NCBI:txid2555607	To GenBank (22 nucleotides; 23 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1589983	NCBI:txid499929	To GenBank (7 nucleotides; 14 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590167	NCBI:txid2953907	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590623	NCBI:txid2714891	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590637	NCBI:txid1593382	To GenBank (6 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590649	NCBI:txid2985241	To GenBank (2 nucleotides; 26 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590743	NCBI:txid2038073	To GenBank (2 nucleotides; 28 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590758	NCBI:txid2784734	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1590778	NCBI:txid2934716	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590838	NCBI:txid486202	To GenBank (10 nucleotides; 7 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590874	NCBI:txid3104421	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1590875	NCBI:txid3104428	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590902	NCBI:txid2890201	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590940	NCBI:txid2994722	To GenBank (5 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590969	NCBI:txid3104409	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1590972	NCBI:txid3104412	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1590973	NCBI:txid3104415	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591101	NCBI:txid1440448	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1591140	NCBI:txid2830802	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591142	NCBI:txid1503349	To GenBank (9 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591143	NCBI:txid300230	To GenBank (69 nucleotides; 82 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591149	NCBI:txid2841984	To GenBank (5 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591153	NCBI:txid2590969	To GenBank (3 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591155	NCBI:txid1696906	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591303	NCBI:txid2962861	To GenBank (15 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591366	NCBI:txid2152890	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591386	NCBI:txid162727	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1591387	NCBI:txid241839	To GenBank (16 nucleotides; 172 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591388	NCBI:txid1333497	To GenBank (105 nucleotides; 243 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591579	NCBI:txid1261052	To GenBank (144 nucleotides; 61 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591788	NCBI:txid2943822	To GenBank (24 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591823	NCBI:txid538937	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1591906	NCBI:txid2952600	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591917	NCBI:txid128542	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591950	NCBI:txid2913357	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1591951	NCBI:txid2840133	To GenBank (16 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591952	NCBI:txid2929123	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1591953	NCBI:txid2841494	To GenBank (9 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591954	NCBI:txid2840134	To GenBank (6 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591955	NCBI:txid2840132	To GenBank (5 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591960	NCBI:txid2846757	To GenBank (52 nucleotides; 26 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591981	NCBI:txid2846756	To GenBank (74 nucleotides; 23 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591982	NCBI:txid2726470	To GenBank (42 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591984	NCBI:txid2912663	To GenBank (8 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1591985	NCBI:txid2912662	To GenBank (14 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592185	NCBI:txid2803511	To GenBank (9 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592271	NCBI:txid1268081	To GenBank (153 nucleotides; 63 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592279	NCBI:txid1772017	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592303	NCBI:txid2969268	To GenBank (34 nucleotides; 34 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592306	NCBI:txid2969267	To GenBank (46 nucleotides; 46 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592307	NCBI:txid2969269	To GenBank (27 nucleotides; 27 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592308	NCBI:txid2969270	To GenBank (4 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592311	NCBI:txid2901867	To GenBank (5 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592337	NCBI:txid1567462	To GenBank (104 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592359	NCBI:txid2923230	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592381	NCBI:txid80994	To GenBank (323 nucleotides; 50 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592389	NCBI:txid2923231	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592408	NCBI:txid2724799	To GenBank (105 nucleotides; 105 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592418	NCBI:txid319507	To GenBank (9 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592498	NCBI:txid2797475	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592551	NCBI:txid2797906	To GenBank (6 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592563	NCBI:txid2666103	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1592566	NCBI:txid1478006	To GenBank (10 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592597	NCBI:txid496415	To GenBank (71 nucleotides; 98 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592603	NCBI:txid481690	To GenBank (39 nucleotides; 49 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592604	NCBI:txid1000278	To GenBank (166 nucleotides; 169 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592605	NCBI:txid481689	To GenBank (48 nucleotides; 56 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592606	NCBI:txid481691	To GenBank (24 nucleotides; 32 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592617	NCBI:txid2865853	To GenBank (5 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592628	NCBI:txid2954880	To GenBank (4 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592639	NCBI:txid2722934	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592640	NCBI:txid3025898	To GenBank (3 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592726	NCBI:txid1567457	To GenBank (77 nucleotides; 33 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592727	NCBI:txid1567458	To GenBank (105 nucleotides; 43 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592751	NCBI:txid2938741	To GenBank (5 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592815	NCBI:txid1169004	To GenBank (6 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1592816	NCBI:txid1352416	To GenBank (9 nucleotides; 30 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1593401	NCBI:txid225167	To GenBank (107 nucleotides; 102 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1593451	NCBI:txid2965096	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1593660	NCBI:txid231456	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1593771	NCBI:txid1696894	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1593903	NCBI:txid1455673	To GenBank (17 nucleotides; 16 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594078	NCBI:txid2937430	To GenBank (1 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594086	NCBI:txid48498	To GenBank (90849 nucleotides; 32667 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594087	NCBI:txid48499	To GenBank (125 nucleotides; 55 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594116	NCBI:txid213640	To GenBank (4 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594120	NCBI:txid1917259	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594130	NCBI:txid293310	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594418	NCBI:txid130191	To GenBank (12 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594465	NCBI:txid2152751	To GenBank (1 nucleotides; 13 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594874	NCBI:txid46731	To GenBank (37633 nucleotides; 52167 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594930	NCBI:txid2259658	To GenBank (10 nucleotides; 18 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1594964	NCBI:txid1567463	To GenBank (126 nucleotides; 29 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595010	NCBI:txid2528303	To GenBank (4 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595015	NCBI:txid2108418	To GenBank (3 nucleotides; 14 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595065	NCBI:txid69237	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595366	NCBI:txid3034513	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1595371	NCBI:txid3034514	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1595586	NCBI:txid2931002	To GenBank (14 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595729	NCBI:txid2892454	To GenBank (7 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595824	NCBI:txid1385788	To GenBank (5 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595995	NCBI:txid2992791	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1595996	NCBI:txid2913354	To GenBank (6 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595997	NCBI:txid2992792	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1595998	NCBI:txid2913356	To GenBank (8 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1595999	NCBI:txid2992793	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1596000	NCBI:txid2913355	To GenBank (9 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596001	NCBI:txid2913293	To GenBank (4 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596082	NCBI:txid578598	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596102	NCBI:txid1054004	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596330	NCBI:txid2954204	To GenBank (4 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596440	NCBI:txid3028039	To GenBank (12 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596470	NCBI:txid99737	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1596471	NCBI:txid1718589	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1596587	NCBI:txid3017185	To GenBank (2 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596674	NCBI:txid2952514	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596753	NCBI:txid2729430	To GenBank (13 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596762	NCBI:txid2831029	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596812	NCBI:txid3064983	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1596814	NCBI:txid290545	To GenBank (339 nucleotides; 299 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596820	NCBI:txid3064985	To GenBank (57 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596871	NCBI:txid672064	To GenBank (21 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1596949	NCBI:txid150436	To GenBank (74 nucleotides; 102 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597011	NCBI:txid303228	To GenBank (99 nucleotides; 43 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597217	NCBI:txid3112201	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597228	NCBI:txid3025240	To GenBank (11 nucleotides; 9 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597399	NCBI:txid1207202	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1597423	NCBI:txid2884024	To GenBank (20 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597427	NCBI:txid2884025	To GenBank (16 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597428	NCBI:txid2884026	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597430	NCBI:txid2884027	To GenBank (10 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597431	NCBI:txid2884100	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597449	NCBI:txid283423	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597578	NCBI:txid188022	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1597579	NCBI:txid188023	To GenBank (1 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597581	NCBI:txid2574741	To GenBank (5 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597582	NCBI:txid2574742	To GenBank (12 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597583	NCBI:txid2971498	To GenBank (6 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597584	NCBI:txid2971497	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597585	NCBI:txid2971496	To GenBank (3 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597586	NCBI:txid2971499	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597587	NCBI:txid1962670	To GenBank (6 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597616	NCBI:txid267130	To GenBank (586 nucleotides; 205 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597624	NCBI:txid2797211	To GenBank (5 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597762	NCBI:txid2562298	To GenBank (2 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597937	NCBI:txid746885	To GenBank (57 nucleotides; 51 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597943	NCBI:txid2768735	To GenBank (10 nucleotides; 10 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1597946	NCBI:txid2768737	To GenBank (19 nucleotides; 19 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1598010	NCBI:txid2873954	To GenBank (8 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1598178	NCBI:txid197562	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1598599	NCBI:txid273711	To GenBank (2 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1598778	NCBI:txid2919171	To GenBank (21 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1598859	NCBI:txid1885065	To GenBank (3 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599225	NCBI:txid2912565	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599227	NCBI:txid2912564	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599228	NCBI:txid2912566	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599302	NCBI:txid580195	To GenBank (3 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599339	NCBI:txid3137738	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1599340	NCBI:txid2835593	To GenBank (4 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599344	NCBI:txid3083157	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1599345	NCBI:txid2880706	To GenBank (6 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599630	NCBI:txid2934983	To GenBank (6 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599631	NCBI:txid3013978	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1599632	NCBI:txid3036146	To GenBank (7 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599634	NCBI:txid2934986	To GenBank (9 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599636	NCBI:txid3013977	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1599637	NCBI:txid2934985	To GenBank (8 nucleotides; 4 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599825	NCBI:txid2987752	To GenBank (6 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1599826	NCBI:txid2887323	To GenBank (6 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600142	NCBI:txid398751	To GenBank (7 nucleotides; 6 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600227	NCBI:txid2494654	To GenBank (4 nucleotides; 2 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600235	NCBI:txid1803516	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1600236	NCBI:txid764201	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1600237	NCBI:txid620909	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1600238	NCBI:txid63076	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1600239	NCBI:txid63077	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1600254	NCBI:txid2060649	To GenBank (42 nucleotides; 21 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600256	NCBI:txid2060648	To GenBank (22 nucleotides; 11 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600257	NCBI:txid1536729	To GenBank (24 nucleotides; 12 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600258	NCBI:txid1515639	To GenBank (39 nucleotides; 20 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600259	NCBI:txid1536730	To GenBank (10 nucleotides; 5 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600421	NCBI:txid133423	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1600422	NCBI:txid63673	To GenBank (57 nucleotides; 57 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600564	NCBI:txid3048015	To GenBank (6 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1600661	NCBI:txid3023952	To Genbank		ncbi	
